elec_date,county_name,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,11,11,2,NO,,57,142,1046,1245
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,11,11,1,YES,,91,255,2049,2395
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,11,11,2,NO,,52,161,1150,1363
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,11,11,1,YES,,92,259,2057,2408
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,11,11,2,NO,,50,152,1137,1339
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,11,11,1,YES,,91,260,2105,2456
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,11,11,2,NO,,50,152,1091,1293
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,11,11,1,YES,,92,250,2048,2390
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,11,11,2,NO,,49,167,1152,1368
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,11,11,1,YES,,89,254,2030,2373
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,11,11,2,NO,,50,155,1118,1323
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,11,11,1,YES,,83,257,2029,2369
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,11,11,2,NO,,56,151,1116,1323
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,11,11,1,FOR THE PROPOSAL - YES,,83,193,1634,1910
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,11,11,2,AGAINST THE PROPOSAL - NO,,83,270,1821,2174
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,11,11,1,FOR THE PROPOSAL - YES,,130,329,2583,3042
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,11,11,2,AGAINST THE PROPOSAL - NO,,39,136,879,1054
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,11,11,1,FOR THE PROPOSAL - YES,,87,242,1692,2021
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,11,11,2,AGAINST THE PROPOSAL - NO,,80,219,1762,2061
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,11,11,1,FOR THE PROPOSAL - YES,,60,180,1357,1597
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,11,11,2,AGAINST THE PROPOSAL - NO,,103,271,2018,2392
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,11,11,1,FOR THE PROPOSAL - YES,,88,216,1721,2025
11/06/2018,TEXAS,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,11,11,2,AGAINST THE PROPOSAL - NO,,78,240,1682,2000
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,9,9,1,CHRIS POWELL,LIB,2,9,49,60
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,9,9,2,KEVIN STITT,REP,33,178,1104,1315
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,9,9,3,DREW EDMONDSON,DEM,21,82,613,716
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,9,9,1,MATT PINNELL,REP,33,197,1205,1435
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,9,9,2,ANASTASIA A. PITTMAN,DEM,16,60,481,557
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,9,9,3,IVAN HOLMES,IND,4,6,57,67
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,9,9,1,JOHN YEUTTER,LIB,5,32,323,360
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,9,9,2,CINDY BYRD,REP,41,218,1316,1575
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,9,9,1,MIKE HUNTER,REP,35,202,1237,1474
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,9,9,2,MARK MYLES,DEM,13,56,500,569
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,9,9,1,RANDY McDANIEL,REP,39,213,1327,1579
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,9,9,2,CHARLES de COUNE,IND,6,39,311,356
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,9,9,1,JOY HOFMEISTER,REP,33,182,1102,1317
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,9,9,2,JOHN COX,DEM,16,67,533,616
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,9,9,3,LARRY HUFF,IND,3,15,112,130
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,9,9,1,LESLIE OSBORN,REP,35,197,1174,1406
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,9,9,2,FRED DORRELL,DEM,12,63,488,563
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,9,9,3,BRANDT DISMUKES,IND,3,3,64,70
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,9,9,1,GLEN MULREADY,REP,31,191,1174,1396
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,9,9,2,KIMBERLY FOBBS,DEM,18,71,550,639
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,9,9,1,BOB ANTHONY,REP,37,196,1203,1436
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,9,9,2,ASHLEY NICOLE McCRAY,DEM,13,60,468,541
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,9,9,3,JACKIE SHORT,IND,1,7,67,75
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10013,FOR UNITED STATES REPRESENTATIVE DISTRICT 04,,9,9,1,TOM COLE,REP,40,213,1310,1563
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10013,FOR UNITED STATES REPRESENTATIVE DISTRICT 04,,9,9,2,MARY BRANNON,DEM,13,52,409,474
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10013,FOR UNITED STATES REPRESENTATIVE DISTRICT 04,,9,9,3,RUBY PETERS,IND,1,3,44,48
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10101,FOR STATE REPRESENTATIVE DISTRICT 63,,9,9,1,TREY CALDWELL,REP,44,219,1342,1605
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10101,FOR STATE REPRESENTATIVE DISTRICT 63,,9,9,2,JOAN E. GABELMANN,DEM,11,48,418,477
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10142,FOR DISTRICT ATTORNEY DISTRICT 3,,9,9,1,DAVID THOMAS,REP,33,204,1211,1448
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10142,FOR DISTRICT ATTORNEY DISTRICT 3,,9,9,2,RANA HILL,DEM,15,59,533,607
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10391,FOR COUNTY COMMISSIONER DISTRICT NO. 1,,3,3,1,ORVILLE DUCHENEAUX,REP,7,33,222,262
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10391,FOR COUNTY COMMISSIONER DISTRICT NO. 1,,3,3,2,GREG PETTY,DEM,7,42,369,418
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10486,"FOR DISTRICT JUDGE DISTRICT 3, OFFICE 1",,9,9,1,BRAD DAVID LEVERETT,,22,152,867,1041
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",10486,"FOR DISTRICT JUDGE DISTRICT 3, OFFICE 1",,9,9,2,MIKE DUFFY,,23,91,734,848
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,9,9,1,YES,,18,150,952,1120
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,9,9,2,NO,,21,78,590,689
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,9,9,1,YES,,18,142,895,1055
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,9,9,2,NO,,19,83,646,748
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,9,9,1,YES,,21,140,890,1051
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,9,9,2,NO,,18,84,642,744
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,9,9,1,YES,,23,134,908,1065
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,9,9,2,NO,,16,90,637,743
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,9,9,1,YES,,20,139,932,1091
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,9,9,2,NO,,19,86,602,707
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,9,9,1,YES,,19,147,954,1120
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,9,9,2,NO,,20,78,578,676
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,9,9,1,YES,,24,142,942,1108
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,9,9,2,NO,,16,82,594,692
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,9,9,1,YES,,21,143,931,1095
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,9,9,2,NO,,18,82,596,696
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,9,9,1,YES,,20,142,935,1097
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,9,9,2,NO,,18,79,584,681
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,9,9,1,YES,,23,141,935,1099
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,9,9,2,NO,,14,83,585,682
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,9,9,1,YES,,17,141,920,1078
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,9,9,2,NO,,21,82,600,703
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,9,9,1,YES,,19,136,929,1084
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,9,9,2,NO,,19,83,561,663
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,9,9,1,FOR THE PROPOSAL - YES,,21,113,817,951
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,9,9,2,AGAINST THE PROPOSAL - NO,,33,150,918,1101
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,9,9,1,FOR THE PROPOSAL - YES,,37,186,1283,1506
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,9,9,2,AGAINST THE PROPOSAL - NO,,16,71,434,521
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,9,9,1,FOR THE PROPOSAL - YES,,17,107,777,901
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,9,9,2,AGAINST THE PROPOSAL - NO,,35,148,923,1106
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,9,9,1,FOR THE PROPOSAL - YES,,16,82,665,763
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,9,9,2,AGAINST THE PROPOSAL - NO,,35,172,1032,1239
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,9,9,1,FOR THE PROPOSAL - YES,,24,104,787,915
11/06/2018,TILLMAN,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,9,9,2,AGAINST THE PROPOSAL - NO,,29,150,929,1108
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,262,262,1,CHRIS POWELL,LIB,170,206,5329,5705
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,262,262,2,KEVIN STITT,REP,4675,5427,91268,101370
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,262,262,3,DREW EDMONDSON,DEM,5254,7191,82743,95188
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,262,262,1,MATT PINNELL,REP,5368,6222,105151,116741
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,262,262,2,ANASTASIA A. PITTMAN,DEM,4400,6266,67051,77717
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,262,262,3,IVAN HOLMES,IND,238,295,5813,6346
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,262,262,1,JOHN YEUTTER,LIB,2282,3715,45601,51598
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,262,262,2,CINDY BYRD,REP,6483,7556,117418,131457
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,262,262,1,MIKE HUNTER,REP,5375,6263,106339,117977
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,262,262,2,MARK MYLES,DEM,4596,6466,70470,81532
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,262,262,1,RANDY McDANIEL,REP,5714,6740,109543,121997
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,262,262,2,CHARLES de COUNE,IND,3039,4568,53123,60730
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,262,262,1,JOY HOFMEISTER,REP,5568,6387,100866,112821
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,262,262,2,JOHN COX,DEM,3974,5737,64470,74181
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,262,262,3,LARRY HUFF,IND,465,608,12004,13077
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,262,262,1,LESLIE OSBORN,REP,5342,6086,100395,111823
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,262,262,2,FRED DORRELL,DEM,4240,6138,65951,76329
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,262,262,3,BRANDT DISMUKES,IND,288,405,8368,9061
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,262,262,1,GLEN MULREADY,REP,5314,6102,103337,114753
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,262,262,2,KIMBERLY FOBBS,DEM,4545,6524,71828,82897
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,262,262,1,BOB ANTHONY,REP,5285,6187,101344,112816
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,262,262,2,ASHLEY NICOLE McCRAY,DEM,4248,6067,65616,75931
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,262,262,3,JACKIE SHORT,IND,398,412,8920,9730
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10010,FOR UNITED STATES REPRESENTATIVE DISTRICT 01,,262,262,1,KEVIN HERN,REP,5096,5863,101893,112852
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10010,FOR UNITED STATES REPRESENTATIVE DISTRICT 01,,262,262,2,TIM GILPIN,DEM,4931,6918,75903,87752
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10020,FOR STATE SENATOR DISTRICT 12,,3,3,1,JAMES LEEWRIGHT,REP,66,55,1610,1731
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10020,FOR STATE SENATOR DISTRICT 12,,3,3,2,RICK PARRIS,DEM,29,36,722,787
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10023,FOR STATE SENATOR DISTRICT 18,,3,3,1,KIM DAVID,REP,17,36,547,600
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10023,FOR STATE SENATOR DISTRICT 18,,3,3,2,CHARLES ARNALL,DEM,22,10,197,229
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10032,FOR STATE SENATOR DISTRICT 36,,21,21,1,JOHN HASTE,REP,422,386,8153,8961
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10032,FOR STATE SENATOR DISTRICT 36,,21,21,2,BRYAN O'BRIEN,DEM,307,414,5874,6595
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10054,FOR STATE REPRESENTATIVE DISTRICT 16,,1,1,1,SCOTT FETGATTER,REP,6,0,127,133
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10054,FOR STATE REPRESENTATIVE DISTRICT 16,,1,1,2,CHANDLER TORBETT,DEM,2,5,24,31
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10054,FOR STATE REPRESENTATIVE DISTRICT 16,,1,1,3,JAMES DELSO,IND,0,0,0,0
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10061,FOR STATE REPRESENTATIVE DISTRICT 23,,9,9,1,TERRY S. O'DONNELL,REP,90,63,2206,2359
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10061,FOR STATE REPRESENTATIVE DISTRICT 23,,9,9,2,CRAIG JOHN HOXIE,DEM,76,123,2210,2409
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10067,FOR STATE REPRESENTATIVE DISTRICT 29,,2,2,1,KYLE HILBERT,REP,39,37,955,1031
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10067,FOR STATE REPRESENTATIVE DISTRICT 29,,2,2,2,JESSE GOODWIN,DEM,13,22,369,404
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10104,FOR STATE REPRESENTATIVE DISTRICT 66,,14,14,1,JADINE NOLLAN,REP,226,269,5969,6464
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10104,FOR STATE REPRESENTATIVE DISTRICT 66,,14,14,2,ANGELA GRAHAM,DEM,199,333,4147,4679
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10105,FOR STATE REPRESENTATIVE DISTRICT 67,,15,15,1,JEFF BOATMAN,REP,638,1033,9360,11031
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10105,FOR STATE REPRESENTATIVE DISTRICT 67,,15,15,2,CARLY HOTVEDT,DEM,458,708,4607,5773
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10106,FOR STATE REPRESENTATIVE DISTRICT 68,,12,12,1,J. LEE MILLER JR.,LIB,13,12,283,308
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10106,FOR STATE REPRESENTATIVE DISTRICT 68,,12,12,2,LONNIE SIMS,REP,292,354,6108,6754
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10106,FOR STATE REPRESENTATIVE DISTRICT 68,,12,12,3,MICHAEL ROSS,DEM,206,281,3184,3671
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10106,FOR STATE REPRESENTATIVE DISTRICT 68,,12,12,4,HEATHER CHENOWETH,IND,25,33,1027,1085
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10107,FOR STATE REPRESENTATIVE DISTRICT 69,,15,15,1,SHEILA DILLS,REP,677,715,10205,11597
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10107,FOR STATE REPRESENTATIVE DISTRICT 69,,15,15,2,ANDY RICHARDSON,DEM,360,427,4061,4848
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10108,FOR STATE REPRESENTATIVE DISTRICT 70,,22,22,1,CAROL M. BUSH,REP,542,530,8159,9231
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10108,FOR STATE REPRESENTATIVE DISTRICT 70,,22,22,2,JJ BURNAM,DEM,510,572,6593,7675
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10109,FOR STATE REPRESENTATIVE DISTRICT 71,,15,15,1,CHERYL BABER,REP,302,339,4508,5149
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10109,FOR STATE REPRESENTATIVE DISTRICT 71,,15,15,2,DENISE BREWER,DEM,436,594,5570,6600
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10113,FOR STATE REPRESENTATIVE DISTRICT 75,,14,14,1,KELLI KREBS,LIB,9,15,371,395
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10113,FOR STATE REPRESENTATIVE DISTRICT 75,,14,14,2,T. J. MARTI,REP,279,271,5073,5623
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10113,FOR STATE REPRESENTATIVE DISTRICT 75,,14,14,3,KAREN GADDIS,DEM,237,290,3982,4509
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10114,FOR STATE REPRESENTATIVE DISTRICT 76,,12,12,1,ROSS FORD,REP,370,475,8237,9082
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10114,FOR STATE REPRESENTATIVE DISTRICT 76,,12,12,2,FORREST MAYER,DEM,233,334,3870,4437
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10115,FOR STATE REPRESENTATIVE DISTRICT 77,,19,19,1,TODD BLACKBURN,REP,77,77,2779,2933
11/06/2018,TULSA,"FEDERAL, STATE AND COUNTY",10115,FOR STATE REPRESENTATIVE DISTRICT 77,,19,19,2,JOHN WALDRON,DEM,132,210,3891,4233
